
謏,xiao,third,"scold, censure; lead people toward virtuous ways; small, little"
脎,sa,fourth,an organic compound
締,di,fourth,"tie, join, connect; connection"
聧,kui,first,
脜,you,third,
艤,yi,third,to moor a boat to the bank
荖,lao,third,betel pepper
蕌,lei,third,
蠷,qu,second,
褏,xiu,fourth,sleeve; ample flowing robes
觽,xi,first,ivory bodkin for undoing knots
踫,peng,fourth,"collide, bump into"
蹽,liao,first,"to run, to slip away, to stride"
軉,yu,fourth,
軛,e,fourth,"yoke, collar; to restrain"
墚,liang,second,mountain range
搌,zhan,third,to wipe tears; to bind
擗,pi,third,to beat the breast
哳,zha,first,twitter
鋻,jian,fourth,variant of 鉴
楗,jian,fourth,"bar of door, bolt of lock"
韂,chan,fourth,a saddle-flap. trappings
飆,biao,first,"whirlwind, stormy gale"
饏,dan,fourth,
耥,tang,first,farm tool
髼,peng,second,
篼,dou,first,mountain sedan chair; (Cant.) a simple container without a cover
鬑,lian,second,"long, flowing hair"
醑,xu,third,to strain spirits
鴧,rong,fourth,
眜,mo,fourth,
瞷,jian,fourth,to spy
磦,biao,first,
礨,lei,third,
祃,ma,fourth,a sacrifice at the beginning of a military campaign
祲,jin,fourth,ominous or sinister spirit; vigor
祻,gu,fourth,disaster
窊,wa,first,"pit, vault; store in pit; (Cant.)手窊, the arm"
簥,jiao,first,a large pipe; a farm tool
籲,yu,fourth,appeal; request; implore
縢,teng,second,"bind, tie up, restrain; cord"
繌,sha,neutral,
繒,zeng,first,silk fabrics; surname
聜,di,third,
胔,zi,fourth,rotten meat; bones of dead animals
胾,zi,fourth,minced meat; to cut meat into pieces
脨,cu,fourth,variant of 瘠
膼,zhua,first,
艕,bang,fourth,two boats fastened side by side
苼,sheng,first,
莻,gong,fourth,late
蓨,tiao,second,
蓵,jie,second,
蓾,lu,third,
藦,mo,fourth,edible mushrooms
虀,ji,first,minced pickles; leeks; mix; salt
蚈,qian,first,(arch.) firefly
蛡,yi,fourth,hive; honeycomb
蛻,tui,fourth,"molt, exuviate, shed"
蝝,yuan,second,the larva of locust
蝹,yun,first,
蟿,qi,fourth,acrida chinensis
衼,zhi,first,
褦,nai,fourth,"stupid, dull, ignorant, doltish; (Cant.) to tie up, bind"
襶,dai,fourth,ignorant; naive; unsophisticated
覐,jue,second,"to sleep; to realize, feel"
詯,hui,fourth,
誴,cong,second,
諓,jian,fourth,flattering
謧,li,second,
謪,shang,first,to consult; to deliberate; commerce
譁,hua,second,"noise, uproar; clamor, hubbub"
貤,yi,second,"steps, grade, strata; series"
赪,cheng,first,deep red
踖,ji,second,"trample on, tread on"
軆,ti,third,"body; group, class, body, unit"
輈,zhou,first,shaft
鄛,chao,second,
鄡,qiao,first,
醖,yun,fourth,liquor
屺,qi,third,a hill with trees or grass-- some give the opposite meaning
鍑,fu,fourth,
鏉,shou,fourth,
雊,gou,fourth,the crow of a male pheasant
顓,zhuan,first,"good, honest; simple; respectful"
飐,zhan,third,sway in wind
稆,lü,third,wild grain
駳,dan,fourth,
騽,xi,second,
骍,xing,first,"red, brown, bay; neat, harmonious"
筻,gang,fourth,place name in Hunan province
魱,hu,second,
舣,yi,third,to moor a boat to the bank
鮾,nei,third,
鯋,sha,first,shark
鯏,li,neutral,dialect name for a (bad tasting) blood clam
鶃,yi,fourth,hawk; Ardea cinerea
鶫,dong,neutral,thrush; Turdus naumanni
齛,xie,fourth,
矙,kan,fourth,view
絾,cheng,second,
袗,zhen,third,unlined garments; hem of garment
襬,bai,third,lower part of a robe
漤,lan,third,marinate in salt
闕,que,fourth,watch tower; palace
鬐,qi,second,dorsal fins; horse's mane
鲾,bi,first,
鴾,mou,second,a crested ibis
稭,jie,first,"stalk of grain, rice, corn, hemp"
籄,kui,fourth,a basket for carrying earth
聺,qie,second,
褹,yi,fourth,
訟,song,fourth,"accuse; argue, dispute; litigate"
鏕,lu,fourth,
齆,weng,fourth,stuffed nose
盫,an,first,
矎,xuan,first,
礋,ze,second,
窌,jiao,fourth,"pit, vault; store in pit"
簼,long,second,
糴,di,second,purchase grains; store grain
纴,ren,fourth,"weave, lay warp"
罵,ma,fourth,"accuse, blame, curse, scold"
翚,hui,first,"pheasant, golden pheasant; variegated; to fly"
耰,you,first,toothless rake for drawing earth over newly sown grain
艧,huo,fourth,
藇,xu,fourth,fine
虖,hu,first,to cry; to shout; to howl
蚖,yuan,second,Protura (soil dwelling primitive hexapod); triton
蜎,yuan,first,mosquito larva
蜨,die,second,butterfly
蠭,feng,first,"bees, hornets, wasps"
詟,zhe,second,fear; envy; loquacious
詵,shen,first,"inquire, question; numerous"
譔,zhuan,fourth,"eulogize; compose, write"
豭,jia,first,"boar, male pig"
趙,zhao,fourth,surname; ancient state
趬,qiao,first,
阢,wu,fourth,
圊,qing,first,rest room
醃,yan,first,"marinate, pickle; salt"
録,lu,fourth,copy
鍮,tou,first,brass
鍸,hu,second,"food, gruel"
闚,kui,first,flash; flashing; steal look
阤,zhi,fourth,hill
霫,xi,second,heavy rain
鞎,hen,second,
韗,yun,fourth,
鬖,san,first,wild hair
鳠,hu,fourth,a species of freshwater catfish
鴼,luo,fourth,
鷇,kou,fourth,"chicks, fledglings"
黇,tian,first,used in 黇鹿
黡,yan,third,"mole, scar, blemish"
齣,chu,first,"act; stanza; time, occasion"
盞,zhan,third,"small cup or container; classifier for lamps, etc."
眅,pan,first,inlay; border
磈,wei,third,"rocky, stony"
磳,zeng,first,
穫,huo,fourth,"harvest, cut grain"
窅,yao,third,"far, deep; sunken eyes; sad"
窾,kuan,third,hole; hallow; empty
筭,suan,fourth,"an ancient device for working with numbers; count, calculate, figure"
箣,ce,fourth,
簃,yi,second,side room
簺,sai,fourth,
粴,li,third,
糦,xi,first,
絟,quan,second,
緺,gua,first,
縩,cai,fourth,used in 綷縩
罍,lei,second,large earthenware wine jar
翣,sha,fourth,feathers used decorate coffin; large wooden fan
聟,xu,fourth,son-in-law; husband
肊,yi,fourth,variant of 臆
肙,yuan,fourth,a small worm; to twist; to surround; empty
肞,cha,first,
臞,qu,second,variant of 癯
苶,nie,second,weary; tired
菭,tai,second,
葖,tu,first,follicle
蕳,jian,first,agueweed
蚒,tong,second,"(Cant.) an edible snake, lizard"
蜪,tao,second,
蝕,shi,second,nibble away; erode; eclipse
蠜,fan,second,grasshopper
袕,xue,second,
裋,shu,fourth,cotton clothes of a boy servant
裩,kun,first,
褌,kun,first,"trousers, pants, shorts, drawers"
褎,xiu,fourth,sleeve; ample flowing robes
襫,shi,fourth,raincoat
覈,he,second,"investigate, consider, examine"
觭,ji,first,one turning up and one turning down
訆,jiao,fourth,
訏,xu,first,"boast, exaggerate; great, broad"
訽,gou,fourth,blame
詨,xiao,fourth,"kind of cicada, cosmopsaltria"
譻,ying,first,
诇,xiong,fourth,to spy; to give information; shrewd
貑,jia,first,
跱,zhi,fourth,stop
坶,mu,third,
躘,long,second,to walk
輖,zhou,first,
轇,jiao,first,"complicated, confused; dispute"
轋,hun,second,
轕,ge,second,great array of spears and chariots
迒,hang,second,
郘,lü,second,
醄,tao,second,very drunk; happy looks
醼,yan,fourth,variant of 宴
鋋,chan,second,
鏁,suo,third,"variant of鎖U+9396, a lock, padlock; shackles, chains"
鏭,xi,first,
鐄,huang,second,bell
鑣,biao,first,"bit, bridle; ride"
鑷,nie,fourth,"tweezers, forceps, pincers"
辁,quan,second,cart wheel with no spokes
阸,e,fourth,distress; difficulty
牿,gu,fourth,shed or pen for cattle
鞝,shang,fourth,the piece of leather used for soles on Chinese shoes. a patch
頞,e,fourth,(nose) bridge
瞵,lin,second,to stare at
饤,ding,fourth,display food for show only; sacrifice
駃,jue,second,gallop
駉,jiong,first,big
騠,ti,second,"a horse, mule"
驡,long,second,
髪,fa,fourth,hair
鬚,xu,first,"beard, whiskers; whisker-like"
鬿,qi,second,
鮌,gun,third,variant of 鲧
鯁,geng,third,"fish bones; honest, upright"
鱻,xian,first,"fresh, new, delicious; rare, few"
鶚,e,fourth,"osprey, fishhawk; Pandion haliaetus"
鷫,su,fourth,turquoise kingfisher
鹖,he,second,"crossbill, species of nightingale"
磩,qi,fourth,
磭,chuo,fourth,big lip
稌,tu,second,glutinous rice
穃,rong,neutral,
綂,tong,third,"govern, command, control; unite"
膥,chun,first,(Cant.) eggs of birds or reptiles; testicles
膱,zhi,second,
臿,cha,first,to separate the grain from the husk
艎,huang,second,fast boat
苃,you,third,
茍,ji,fourth,"to be circumspect, cautious in ones behaviour (distinguish DKW 30790 gou3)"
蒟,ju,third,betel pepper; Amorphophallus konjac
藣,bei,first,
虈,xiao,first,
蜐,jie,second,used in 石蜐
訅,qiu,second,
詭,gui,third,"deceive, cheat, defraud; sly"
讈,li,fourth,
貿,mao,fourth,"trade, barter; mixed; rashly"
趷,ke,first,to jolt; (Cant.) to raise up; block
蹌,qiang,first,walk rapidly
蹹,ta,second,to tread on; to stamp; to walk
鈰,shi,fourth,cerium
銑,xian,third,mill
鋫,li,second,
鍔,e,fourth,"high, lofty; edge of knife"
鐨,fei,fourth,fermium
餉,xiang,third,rations and pay for soldiers
騛,fei,first,
鯛,diao,first,"pagrosomus major, porgy"
鰤,shi,first,a yellowtail (fish)
鳳,feng,fourth,male phoenix; symbol of joy
鵂,xiu,first,"horned owl, scops chinensis; bird of ill omen"
鶢,yuan,second,a bird which frequents the sea-shore
鶳,shi,first,
黋,kuang,fourth,
齢,ling,second,age; years
磚,zhuan,first,"tile, brick"
緲,miao,third,"indistinct, dim; minute; distant"
繳,jiao,third,"deliver, submit; hand over"
聝,guo,second,to cut the left ears of the slain
膴,hu,first,fine
芵,jue,second,
藫,tan,second,
覓,mi,fourth,seek; search
誕,dan,fourth,"to bear children, give birth; birth"
誡,jie,fourth,"warn, admonish; warning"
貎,ni,second,lion; wild beast; wild horse
賄,hui,fourth,"bribe; bribes; riches, wealth"
跰,pian,second,
踥,qie,fourth,to walk with small steps
迆,yi,second,wind; walk out of straight path
逕,jing,fourth,"pass by, approach; direct"
逤,suo,fourth,
鏢,biao,first,"dart, spear, harpoon; escort"
鏤,lou,fourth,"carve, inlay, engrave, tattoo"
鑄,zhu,fourth,"melt, cast; coin, mint"
鑽,zuan,first,"drill, bore; pierce; diamond"
頷,han,fourth,"chin, jowl; give nod"
鴉,ya,first,"crow, raven; Corvus species (various)"
鴰,gua,first,the crow
麅,pao,second,a small spotted deer found in north China
礱,long,second,"grind, sharpen; mill"
祿,lu,fourth,"blessing, happiness, prosperity"
缷,xie,fourth,lay down; retire from office
虙,fu,second,
齗,yin,second,gums (of the teeth); to dispute
裓,ge,second,
铹,lao,second,lawrencium (Lr)
睙,lie,fourth,to roll the eyeballs to look
矟,shuo,fourth,lance
硣,xiao,first,
磹,tan,second,stone wedge
礀,jian,neutral,variant of 涧
禮,li,third,social custom; manners; courtesy; rites
秶,zi,first,
窇,bao,second,
竷,kan,third,
笣,bao,first,
篃,mei,fourth,a kind of bamboo
簬,lu,fourth,(bamboo)
簯,qi,neutral,
粓,gan,first,
粶,lu,fourth,
紋,wen,second,"line, streak, stripe; wrinkle"
紓,shu,first,"loosen, relax, relieve; extricate"
絞,jiao,third,"twist, wring; intertwine; winch"
緹,ti,second,"reddish color, red, brown"
縷,lü,third,"thread; detailed, precise"
縼,xuan,fourth,
繆,mou,second,"wind around, bind; prepare"
繕,shan,fourth,"repair, mend; rewrite, transcribe"
繚,liao,second,"wind round, rap around, bind"
繞,rao,fourth,entwine; wind around; surround
绤,xi,fourth,cloth
罆,guan,fourth,"jar, jug, pitcher, pot"
羈,ji,first,"halter; restrain, hold, control"
翆,cui,fourth,color green; kingfisher
翑,qu,second,
聵,kui,fourth,deaf
脵,gu,third,"thighs, haunches, rump; share"
臄,jue,second,palate
茽,zhong,fourth,
莊,zhuang,first,"village, hamlet; villa; surname"
莢,jia,second,pods of leguminous plants; pods
莵,tu,neutral,dodder; creeper
菕,lun,second,tree name (archaic)
蓛,ce,fourth,
蓷,tui,first,"motherwort, various plants of the genus Leonurus, such as L. sibiricus and L. artemesia"
蓸,cao,second,(a kind of herb)
蔘,shen,first,ginseng; huge
蔞,lou,second,Artemisia stelleriana
蕘,rao,second,"fuel, firewood; stubble"
蕼,si,fourth,
薔,qiang,second,rose
藖,xian,second,
藢,zhi,third,
藶,li,fourth,a kind of plant
蛢,ping,second,
蟯,nao,second,worms
蠄,qin,second,"(Cant.)蠄蟧, a spider;蠄蟝, a toad"
蠈,zei,second,
蠎,mang,third,"python, boa constrictor"
蠣,li,fourth,oyster
襪,wa,fourth,"socks, stockings"
覙,luo,second,explain in detail
訑,yi,second,"deceive, cheat; arrogant"
訣,jue,second,"take leave of, bid farewell"
詰,jie,second,"question, interrogate"
詸,mi,second,variant of 谜
誰,shui,second,who? whom? whose? anyone?
諏,zou,first,"consult, confer; select, choose"
諛,yu,second,"flatter, truckle"
諮,zi,first,"consult, confer; communicate in"
諱,hui,fourth,conceal; shun; regard as taboo
謥,cong,fourth,
謨,mo,second,"scheme, plan; plan; be without"
譫,zhan,first,talkative; incoherent talk
貋,han,fourth,
貛,huan,first,badger
貫,guan,fourth,a string of 1000 coins; to go through
賓,bin,first,"guest, visitor; surname; submit"
賞,shang,third,"reward, grant, bestow; appreciate"
贁,bai,fourth,to defeat to spoil or be spoiled; to corrupt or be corrupted
贂,chen,third,
贉,dan,fourth,earnest money; silk label on books
趤,dang,fourth,
趯,ti,fourth,jump
趶,ku,fourth,
跔,ju,first,numb feet; to limp
踴,yong,third,"leap, jump"
蹆,tui,third,(Cant.) to move in a straight line
塥,ge,second,dry clay lump
輝,hui,first,"brightness, luster, brilliance"
輰,yang,second,
輿,yu,second,"cart, palanquin; public opinion"
轂,gu,third,hub of wheel
邁,mai,fourth,take a big stride; pass by
邼,kuang,first,
釟,ba,first,
釠,luan,fourth,
釣,diao,fourth,"fish; fishhook; tempt, lure"
鈉,na,fourth,"sodium, natrium; sharpen wood"
鈴,ling,second,bell
鈺,yu,fourth,rare treasure
鉂,shi,third,
銊,xu,fourth,
銘,ming,second,"inscribe, engrave; unforgettably"
鋤,chu,second,hoe; eradicate
鋭,rui,fourth,sharp
錃,bei,first,
錈,juan,third,to bend iron
漭,mang,third,vast; expansive
錨,mao,second,anchor
鍤,cha,first,"spade, shovel; marking pin"
鏆,guan,fourth,
鐖,ji,first,
鐧,jian,first,kind of rapier
鐳,lei,second,radium
鑱,chan,second,"spade, trowel"
鑾,luan,second,bells hung on horse; bells hung
镃,zi,first,hoe; mattock
閬,lang,fourth,"high door; high gate; high, lofty"
閾,yu,fourth,"threshold; separated, confined"
閿,wen,second,name of a district in Henan province
陜,xia,second,narrow; mountain pass
陝,shan,third,mountain pass; Shaanxi province
霠,yin,first,
鞏,gong,third,"bind; firm, secure, strong"
鞖,sui,first,
韨,fu,second,a leather knee-pad worn during sacrifices
韼,peng,second,
韽,an,first,
頒,ban,first,"confer, bestow; publish, promulgate"
頤,yi,second,cheeks; jaw; chin; rear; to nourish
顛,dian,first,"top, peak, summit; upset"
飳,tou,third,
飸,tao,first,
餆,yao,second,
館,guan,third,public building
饅,man,second,steamed bread; steamed dumplings
駐,zhu,fourth,"to be stationed at, reside at; to stop"
駡,ma,fourth,"accuse, blame, curse, scold"
駷,song,third,
騁,cheng,third,"gallop horse; hasten, hurry"
騫,qian,first,"raise, hold high; fly, soar"
騷,sao,first,"harass, bother, annoy, disturb, agitate; sad, grieved"
騼,lu,fourth,
髕,bin,fourth,kneecap
魜,ren,second,mermaid; manatee
鰫,yong,second,bighead carp
鱗,lin,second,fish scales
鱽,dao,first,the mullet
鲬,yong,third,a flathead (fish)
鴻,hong,second,species of wild swan; vast
鶆,lai,second,
鶊,geng,first,oriole
鷳,xian,second,"the silver pheasant, Lophura nycthemera"
鷿,pi,fourth,a kind of bird resembling the duck; much smaller
鸁,luo,second,grebe; wren
麞,zhang,first,"roebuck, Moschus chinloo"
鼏,mi,fourth,cover of tripod caldron
鼜,qi,fourth,
鼫,shi,second,marmot; squirrel
齦,ken,third,gums
䦂,shan,fourth,"(simplified form of䥇) sarmarium (Sm); old ideograph for鋱, terbium (Tb); (same as釤) a sickle with a long handle, to swing a sickle to cut (grass or wheat)"
䲟,yin,fourth,"(simplified form of鮣) a kind of fish, live in the ocean, dark brown color with two white vertical marks; flat shaped head"
䴓,shi,first,general term for a group of small birds
䴕,lie,fourth,a woodpecker
䶮,yan,third,high and bright
盬,gu,third,salt pit; leisure; pot; drink
祅,yao,first,"calamities, disasters; ormazda"
禡,ma,fourth,a sacrifice at the beginning of a military campaign or on the 2nd and 16th day of the lunar month
禭,sui,fourth,
糱,nie,fourth,fermenting grain; yeast
縂,zong,third,"collect; overall, altogether"
蠥,nie,fourth,
軷,ba,second,sacrifice
鄮,mao,fourth,ancient place name
釱,di,fourth,fetters; to fetter
銦,yin,first,indium
錣,zhui,fourth,armor neckplates
鑢,lü,fourth,"file, rasp; file; polish; (Cant.) to cut"
钑,ji,second,spear
饟,xiang,third,rations and pay for soldiers; dried rice
鯅,shan,first,
鼊,bi,fourth,
䴖,jing,first,a kind of water bird
簫,xiao,first,"musical instrument like pan-pipes, bamboo flute"
粛,su,fourth,pay respects; reverently
粻,zhang,first,provisions
饈,xiu,first,"food, meal; eat; offer"
盌,wan,third,"bowl, basin, cup"
瞂,fa,second,
鋅,xin,first,zincum
靮,di,second,bridle
盨,xu,third,
県,xian,fourth,"county, district, subdivision"
箥,bo,third,
簕,le,fourth,(Cant.) thorn
臖,xing,fourth,to swell; swelling
鎔,rong,second,"fuse, melt, smelt; mold"
鏐,liu,second,pure gold
顔,yan,second,"face, facial appearance"
盿,min,second,
萵,wo,first,lettuce
蔊,han,third,Nasturtium montanum
覥,tian,third,ashamed
貲,zi,first,property; wealth; to count
驢,lü,second,"donkey, ass"
鶸,ruo,fourth,light yellowish-green
磑,wei,second,stone mill; grind; break apart
窎,diao,fourth,deep; distant
詒,yi,second,"bequeath, pass on to future generations"
鉔,za,first,
鏱,zhang,neutral,
隺,hu,second,a bird flying high ambition
饜,yan,fourth,to eat to the full
荘,zhuang,first,"village, hamlet; villa; surname"
蒻,ruo,fourth,rushes
蔴,ma,second,hemp; sesame; applied to other plants furnishing textile fibres
裛,yi,fourth,to wrap and bind; damp; a book bag
鈙,qin,second,
鎋,xia,second,the linch-pin of a wheel to govern or control the noise of a barrow
鑀,ai,fourth,ionium
髴,fu,second,disheveled hair; similar to
鴓,mie,fourth,
鸴,xue,second,"oriental bullfinch, weaver bird; Pyrrhula species (various)"
黿,yuan,second,"large turtle, sea turtle"
秹,ren,third,
茢,lie,fourth,sedges; rushes
蘁,wu,fourth,"to disobey; contrary, against"
蚑,qi,second,tip-toe
鏻,lin,second,phosphonium
霤,liu,fourth,drip; rain-water catcher
霩,kuo,fourth,"big, emply, open"
頺,tui,second,
餚,yao,second,prepared meat; food
鯂,su,neutral,
籔,sou,third,bamboo basket
蕁,qian,second,nettle
蘘,rang,second,a kind of wild ginger
雑,za,second,"mixed, blended; mix, mingle"
鬶,gui,first,
鯵,shen,first,
鰧,teng,second,
鱂,jiang,first,name of fish
鳂,wei,first,name of fish
鵟,kuang,second,buzzard (genus Buteo)
盠,li,second,
盳,wang,fourth,
盽,feng,first,
眃,yun,second,
眏,yang,first,
睧,hun,first,dull vision
硄,kuang,first,
碔,wu,third,1/2 pr stone
碦,ke,fourth,
碸,feng,first,an organic compound
磃,si,first,
礘,e,fourth,
礮,pao,fourth,"ancient ballista for throwing heavy stones a cannon, a gun"
祘,suan,fourth,to calculate
禤,xuan,first,surname Xuan
秌,qiu,first,"(same as秋) autumn, fall; year"
秙,ku,fourth,
秢,ling,second,
稧,xi,fourth,
稬,nuo,fourth,"glutinous, sticky"
稲,dao,fourth,"rice growing in field, rice plant"
稸,xu,fourth,
穜,zhong,third,rice
竒,qi,second,"strange, unusual, uncanny, occult"
筶,gao,fourth,
篬,qiang,first,
籒,zhou,fourth,variant of 籀
籜,tuo,fourth,"bamboo sheath, bamboo shoots"
籞,yu,fourth,a fence
籶,shen,first,
糂,san,third,
糉,zong,fourth,dumpling made of glutinous rice
綡,liang,second,
綶,guo,third,
緄,gun,third,cord; woven belt; hem; hemming
緗,xiang,first,light-yellow color
緼,yun,fourth,"variant of縕U+7E15, tangled hemp, raveled silk; vague, confused"
縁,yuan,second,hem
縋,zhui,fourth,climb down rope; hang by rope
縞,gao,third,white raw silk
繤,zuan,third,edit
繧,yun,neutral,
繬,se,fourth,
纃,qi,second,
纉,zuan,third,variant of 缵
纒,chan,second,"wrap, wind around; tie, bind"
纗,zui,first,
罯,an,third,
羀,liu,third,fishing trap
耴,yi,fourth,
肍,qiu,second,
腨,shuan,fourth,
膗,chuai,second,ugly and fat; too fat to move
膟,lü,fourth,fat
舦,tai,fourth,(Cant.) rudder
艊,bo,second,
菄,dong,first,
葾,yuan,first,(Cant.) a bad smell
蒕,yun,first,
蒘,ru,second,
蒧,dian,third,
蓃,sou,first,
蓆,xi,second,"straw mat, mat"
蔱,sha,first,
蘔,jiong,first,
蟨,jue,second,the Siberian jerboa
蠪,long,second,
襖,ao,third,"outer garments; coat, jacket"
誇,kua,first,"exaggerate; brag, boast; flaunt"
謟,tao,first,"flatter; suspect, be uncertain"
讙,huan,first,"cheer; noise, noisy"
谽,han,first,a mouth or opening
踨,zong,first,
躉,dun,third,sell or buy wholesale; store
躱,duo,third,hide
輗,ni,second,the cross-bar at the end of a carriage pole; linchpin of a large carriage
釔,yi,third,yttrium
鋕,zhi,fourth,engrave
鎚,chui,second,"hammer, mallet; club"
韆,qian,first,swing
鯶,hun,third,
鳋,sao,first,carp
鹒,geng,first,oriole
篭,long,second,cage; cage-like basket
縜,yun,second,
腣,di,fourth,
赲,li,fourth,
馻,yun,third,
磞,peng,first,
睕,wan,third,
瞜,lou,first,to see; to look at; to observe
碠,ding,fourth,
磽,qiao,first,barren land; sandy soil
簘,xiao,first,"musical instrument like pan-pipes, bamboo flute"
腃,kui,fourth,
腵,jia,first,
蓳,jin,third,
覇,ba,fourth,rule by might rather than right
醱,fa,first,to brew for the second time
銝,xiu,first,
巛,chuan,first,river; KangXi radical 47
鐴,bi,fourth,
鑵,guan,fourth,jar; can
隩,ao,fourth,"profound, subtle; warm"
颺,yang,second,"soar, fly, float; scatter"
飮,yin,third,drink; swallow; kind of drink
飰,fan,fourth,variant of 饭
餇,tong,second,food
饐,yi,fourth,"spoiled, rotten, sour"
痃,xuan,second,"indigestion; buboes, lymphatic inflammation"
駞,tuo,second,camel
鴜,ci,second,
㳠,ta,fourth,(simplified form of澾) slippery ( as a road)
䁖,lou,first,to see; to look at; to observe
睅,han,fourth,big-eyed
睍,xian,fourth,to look at fearfully; overly cautious
碭,dang,fourth,brilliantly colored stone with veined patterns in it
碽,gong,first,
磸,ding,fourth,
礉,he,second,
礽,reng,second,"blessings, happiness"
祾,ling,second,
禌,zi,first,
筥,ju,third,round-shaped bamboo basket for holding rice
簴,ju,fourth,
紣,cui,fourth,
絍,ren,fourth,to lay the warp; to weave
縆,geng,first,a rope
繀,sui,fourth,
繃,beng,third,"bind, draw firmly, strap"
羕,yang,fourth,
羵,fen,second,spirit
耇,gou,third,wrinkled face of the elderly
聫,lian,second,"connect, join; associate, ally"
脗,wen,third,"coinciding, agreeing"
臯,gao,first,"to praise; to bless high; eminent; (Cant.) a marsh, pool"
艁,zao,fourth,"to build, to invent"
艂,feng,second,
茞,chen,second,fragrant plant; angelica
葨,wei,first,
蒄,guan,first,"meaning unknown (""herb mentioned in old books"")"
蒭,chu,second,to cut grass; hay; fodder
薂,xi,second,
藯,wei,fourth,
蜆,xian,fourth,a variety of bivalves
螑,xiu,fourth,
蟼,jing,third,
衟,dao,fourth,variant of 道
褑,yuan,fourth,
褠,gou,first,
訐,jie,second,to accuse; to pry
訔,yin,second,
詖,bi,fourth,argue; biased; one-sided
詗,xiong,fourth,to spy; to give information; shrewd
詪,hen,third,difficulty in speaking; wrangling
諈,zhui,fourth,
諑,zhuo,second,slander; gossip; rumors
讌,yan,fourth,"a feast, banquet; to entertain, feast"
豗,hui,first,clamour
豷,yi,fourth,breathing of pigs
貗,ju,fourth,
貣,te,fourth,
賯,xiong,first,
贋,yan,fourth,false; counterfeit; bogus; sham
冱,hu,fourth,"freezing; stopped up, closed off"
輀,er,second,hearse
蒈,kai,third,an organic compound
轓,fan,first,
迋,wang,fourth,"travel, go to; deceive; scare"
逓,di,fourth,"hand over, deliver; substitute"
鄺,kuang,fourth,surname
酳,yin,fourth,
鈪,e,fourth,(Cant.) bracelet; bangle
尜,ga,second,a child toy
鐐,liao,second,fetters
轷,hu,first,surname
霘,dong,fourth,
鞄,pao,second,to work hides; leather bag
騧,gua,first,tan or piebald horse
髽,zhua,first,to dress the hair
魣,xu,fourth,perch
鯀,gun,third,giant fish; father of the emperor Yu
鰰,shen,neutral,
鴹,yang,second,
鼪,sheng,first,weasel
龔,gong,first,"give, present; reverential"
秊,nian,second,
䴔,jiao,first,the fishing cormorant
眮,tong,second,
笀,mang,second,
籣,lan,second,bow case
藑,qiong,second,
垲,kai,third,high and dry place
鍳,jian,fourth,
鵬,peng,second,fabulous bird of enormous size
禔,zhi,first,happiness; peace; good fortune
穯,se,neutral,
茿,zhu,second,
莂,bie,second,
薃,hao,fourth,
襛,nong,second,fine clothes
谻,ji,second,
賚,lai,fourth,"give, present, confer; surname"
魳,za,first,a barracuda
鵄,zhi,first,"variant of鴟U+9D1F, kite, horned owl; wine cups"
㭎,gang,first,"(simplified form of棡) a tall tree; a large tree, (interchangeable扛) to carry on the shoulders of two of more men"
穄,ji,fourth,panicled millet
穵,wa,first,"deep hollow;, gouge, dig out"
篛,ruo,fourth,cuticle of bamboo plant
簑,suo,first,a coat raincoat
絭,juan,fourth,
緅,zou,first,silk of purplish color
緍,min,second,"variant of緡U+7DE1, a fishing-line; cord; string of coins; a paper or straw string"
罇,zun,first,"a goblet; a bottle, a wine-jar"
耑,duan,first,specialized; concentrated
艒,mu,fourth,
豠,chu,second,
蹎,dian,first,to fall forward
辢,la,fourth,"bitter, pungent, acrid"
醻,chou,second,"to pledge, thank"
鐍,jue,second,hasp of a lock
鑮,bo,second,
闍,du,first,tower over city gate
頳,cheng,first,red
驈,yu,fourth,black horses
髲,bi,fourth,a wig
鱮,xu,fourth,silver carp (Hypophthalmichthys molitrix); bream; (Cant.)大嶼山daai6ju4saan1 Lantau Island
麰,mou,second,barley
鼄,zhu,first,the spider
鼅,zhi,first,spider
鼖,fen,second,drum
㩳,song,third,"to hold; to grasp, to detain, to uphold, to push, to stand upright; expel, to shirk, to raise up"
眣,die,second,prominent eyes
睎,xi,first,to long for; to gaze at
瞣,huan,neutral,
矀,mei,second,
硊,wei,third,
碅,jun,first,
磪,cui,first,a high mountain; precipitous
礒,yi,third,
禞,gao,fourth,
秠,pi,first,millet
穙,pu,second,
穱,zhuo,first,
窯,yao,second,kiln; coal mine pit
竢,si,fourth,"wait for, wait until, as soon as"
笍,zhui,fourth,
筩,tong,second,bamboo pipe; fish hook
篳,bi,fourth,"wicker, bamboo"
簠,fu,third,an ancient vessel used for holding boiled grain
粃,bi,third,empty husks of grain
粖,mo,fourth,
糓,gu,third,"grain, corn"
糺,jiu,first,to collaborate; to band together
紭,hong,second,
紾,zhen,third,turns or twist; a switch
絶,jue,second,cut
綅,qin,first,thread
繂,lü,fourth,
繋,ji,fourth,"attach, connect, unite, fasten"
繣,hua,fourth,obstinate; perverse
罙,mi,second,deep
罥,juan,fourth,impede
罼,bi,fourth,
羗,qiang,first,tribes in West China; strong; educated; obstinate; a particle
羜,zhu,fourth,lamb
翭,hou,second,
耮,lao,fourth,a kind of farm tool
聸,dan,first,
肸,xi,first,spread out; smilling or laughing
胹,er,second,cooked; well-done
脣,chun,second,lips
